Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
27660,3086136,60,9,single,rented,no,Dentist,Chandigarh_city,Chandigarh,6,13,0
83186,4980371,64,17,single,rented,no,Microbiologist,Pondicherry,Puducherry,8,14,0
115421,6259733,56,19,single,rented,no,Graphic_Designer,Tinsukia,Assam,4,14,0
212853,3450249,67,6,single,norent_noown,no,Web_designer,Junagadh,Gujarat,6,13,0
153013,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
250597,1856167,27,6,single,rented,no,Magistrate,Bilaspur,Chhattisgarh,6,12,0
37706,6915937,64,0,single,rented,no,Civil_servant,Jalgaon,Maharashtra,0,12,0
103898,9305632,41,3,single,rented,no,Fashion_Designer,Kharagpur,West_Bengal,3,11,0
64628,3036729,23,20,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,9,10,0
108935,3777592,76,12,married,rented,yes,Economist,Kota[6],Rajasthan,4,10,0
86128,3075503,32,17,single,rented,no,Magistrate,Bhavnagar,Gujarat,3,13,1
207006,5943449,49,3,single,rented,no,Biomedical_Engineer,Warangal[11][12],Telangana,3,11,0
178671,2902285,77,19,single,rented,no,Graphic_Designer,Gudivada,Andhra_Pradesh,11,10,1
240724,7363520,76,18,single,rented,yes,Chemical_engineer,Amaravati,Andhra_Pradesh,13,12,0
29417,9376698,53,2,married,rented,no,Software_Developer,Kharagpur,West_Bengal,2,14,0
210225,5164517,33,17,married,rented,no,Secretary,Gwalior,Madhya_Pradesh,6,11,1
51992,8011600,66,7,single,rented,no,Statistician,Vellore,Tamil_Nadu,6,12,0
58522,9601421,59,18,single,rented,no,Aviator,Ambarnath,Maharashtra,9,14,0
162391,7840891,54,9,married,rented,yes,Civil_engineer,Silchar,Assam,6,14,0
216589,8790590,68,7,single,rented,yes,Consultant,Ozhukarai,Puducherry,7,14,0
174365,9785950,45,6,single,rented,no,Petroleum_Engineer,Bhopal,Madhya_Pradesh,6,12,0
43420,7352225,78,14,married,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,6,14,0
125317,6996011,76,13,single,rented,no,Magistrate,Chandigarh_city,Chandigarh,13,14,0
132909,1178782,69,15,single,rented,no,Hotel_Manager,Singrauli,Madhya_Pradesh,5,13,0
165334,8803350,26,6,single,rented,no,Economist,Tiruvottiyur,Tamil_Nadu,5,10,0
151544,8510110,49,15,single,rented,no,Statistician,Ranchi,Jharkhand,13,14,0
194801,8703835,21,11,single,rented,yes,Analyst,Nangloi_Jat,Delhi,11,12,1
66869,6524945,45,8,single,rented,no,Engineer,Kollam,Kerala,8,14,0
247,2252443,77,0,single,rented,no,Surgeon,Chandigarh_city,Chandigarh,0,11,0
115429,1211333,32,14,single,rented,no,Architect,Kirari_Suleman_Nagar,Delhi,13,14,0
121799,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
121147,9155705,35,12,single,rented,yes,Psychologist,Anand,Gujarat,12,12,0
90211,861365,43,10,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,10,11,0
215757,7956376,36,1,single,rented,no,Computer_hardware_engineer,Kulti,West_Bengal,1,11,0
102456,7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,0
34463,9038552,76,7,single,rented,yes,Technology_specialist,Ujjain,Madhya_Pradesh,4,14,1
80626,7797664,66,15,single,rented,no,Physician,Bihar_Sharif,Bihar,13,11,0
221707,4494930,24,14,single,rented,yes,Librarian,Dibrugarh,Assam,3,12,0
136425,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0
164910,6487755,78,12,married,owned,no,Consultant,Ghaziabad,Uttar_Pradesh,6,11,0
127410,4812262,62,3,single,owned,no,Lawyer,Karimnagar,Telangana,3,13,0
49122,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
72618,9725128,54,7,single,rented,no,Mechanical_engineer,Siwan[32],Bihar,3,10,0
204796,7995055,70,11,single,rented,yes,Design_Engineer,Phusro,Jharkhand,6,14,0
146620,7625659,51,6,single,rented,no,Dentist,Jorhat,Assam,6,12,0
219386,5803399,63,2,single,rented,yes,Comedian,Nellore[14][15],Andhra_Pradesh,2,13,0
159050,3608549,23,0,single,rented,no,Technology_specialist,Nanded,Maharashtra,0,11,0
11586,2037154,41,9,single,rented,yes,Aviator,Madanapalle,Andhra_Pradesh,6,14,0
199524,7309813,57,3,single,rented,no,Analyst,Nandyal,Andhra_Pradesh,3,10,0
149908,4130211,40,18,married,rented,yes,Consultant,Durgapur,West_Bengal,4,10,0
112609,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,1
158265,3291384,42,4,single,rented,no,Software_Developer,Nandyal,Andhra_Pradesh,4,12,1
17654,9812254,35,15,single,norent_noown,no,Magistrate,Jorhat,Assam,8,11,0
240640,3401815,26,5,single,rented,yes,Financial_Analyst,Kulti,West_Bengal,5,14,0
249023,1358442,41,7,single,rented,no,Financial_Analyst,Bijapur,Karnataka,4,11,0
38157,842194,27,16,single,rented,no,Engineer,Guna,Madhya_Pradesh,10,11,0
234961,4481227,37,8,single,rented,no,Army_officer,Durgapur,West_Bengal,7,12,0
115822,8256373,33,15,single,rented,yes,Magistrate,Kakinada,Andhra_Pradesh,7,13,0
77830,2745694,36,11,single,rented,no,Industrial_Engineer,"Khora,_Ghaziabad",Uttar_Pradesh,9,13,0
115952,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,0
121743,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
64998,8774556,63,2,single,rented,no,Flight_attendant,Howrah,West_Bengal,2,12,0
242866,1862308,45,9,married,rented,no,Official,Kolkata,West_Bengal,4,12,0
71797,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0
27997,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,1
94759,2623596,54,6,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,6,13,0
67408,7466449,64,11,single,rented,yes,Comedian,Kota[6],Rajasthan,10,13,0
49758,3685843,77,15,single,norent_noown,no,Computer_hardware_engineer,Bareilly,Uttar_Pradesh,8,13,0
111826,6103090,62,2,single,rented,yes,Chartered_Accountant,Hosur,Tamil_Nadu,2,13,0
124507,2429683,43,20,single,rented,no,Financial_Analyst,Siliguri,West_Bengal,14,11,0
123756,2087733,27,3,single,owned,no,Civil_servant,Amroha,Uttar_Pradesh,3,11,0
76680,7101109,34,0,single,rented,no,Dentist,South_Dumdum,West_Bengal,0,10,0
181435,7721477,63,1,single,rented,no,Design_Engineer,Madhyamgram,West_Bengal,1,10,0
7664,1769969,60,3,single,rented,yes,Civil_engineer,Davanagere,Karnataka,3,11,0
41764,6119115,63,16,single,rented,no,Consultant,Vijayanagaram,Andhra_Pradesh,7,12,0
115954,2295066,76,12,single,rented,no,Mechanical_engineer,Satna,Madhya_Pradesh,7,13,0
221529,975882,37,7,married,rented,yes,Librarian,Kochi,Kerala,7,13,1
61618,7804453,77,14,single,rented,yes,Surgeon,Orai,Uttar_Pradesh,3,14,0
144625,3140216,22,9,single,rented,no,Financial_Analyst,Amroha,Uttar_Pradesh,6,10,0
188403,3052236,70,0,single,rented,yes,Scientist,Jehanabad[38],Bihar,0,10,0
39767,7303669,53,17,married,rented,yes,Architect,Panihati,West_Bengal,9,12,0
67087,7251288,68,9,single,rented,no,Lawyer,Kirari_Suleman_Nagar,Delhi,3,13,0
35950,5787175,22,2,single,rented,no,Technology_specialist,Vadodara,Gujarat,2,14,0
22415,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
88118,8442518,71,6,single,rented,yes,Petroleum_Engineer,Gandhidham,Gujarat,6,11,1
144850,8295121,50,11,single,rented,no,Army_officer,Korba,Chhattisgarh,5,11,0
177779,1464792,65,10,single,owned,no,Technician,Guna,Madhya_Pradesh,10,12,0
57626,6548997,46,11,single,rented,no,Technical_writer,Danapur,Bihar,4,14,0
31027,2822666,31,0,single,rented,yes,Web_designer,Ambarnath,Maharashtra,0,11,0
7091,9934305,31,9,single,rented,no,Police_officer,Kozhikode,Kerala,9,11,0
109820,315735,37,3,single,rented,no,Industrial_Engineer,Bhalswa_Jahangir_Pur,Delhi,3,10,0
50223,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
209280,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
80570,4609641,26,17,single,rented,no,Comedian,Satna,Madhya_Pradesh,9,10,1
135236,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0
137934,5795495,34,16,single,rented,no,Chartered_Accountant,Gangtok,Sikkim,12,14,0
139121,8752516,33,2,married,owned,no,Architect,Thanjavur,Tamil_Nadu,2,10,0
206795,7855403,35,0,single,rented,yes,Fashion_Designer,Bhilwara,Rajasthan,0,10,0
124473,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,1
175820,9975789,25,17,single,rented,yes,Air_traffic_controller,Guna,Madhya_Pradesh,10,12,0
2807,2802877,70,14,single,rented,no,Hotel_Manager,Cuttack,Odisha,10,11,1
151953,6550448,77,7,single,rented,yes,Fashion_Designer,Delhi_city,Delhi,7,13,0
134306,9058726,61,20,married,rented,no,Industrial_Engineer,Deoghar,Jharkhand,11,14,0
63472,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13,0
185318,54128,61,13,single,rented,no,Fashion_Designer,Ambala,Haryana,3,13,0
115829,5865707,76,3,single,rented,no,Scientist,Jodhpur,Rajasthan,3,13,0
118709,1011437,74,2,married,rented,yes,Petroleum_Engineer,Malda,West_Bengal,2,14,0
75298,7200605,34,9,single,rented,yes,Civil_servant,Kharagpur,West_Bengal,9,13,1
165913,62100,45,10,single,rented,yes,Geologist,Ballia,Uttar_Pradesh,5,13,0
106881,241556,68,14,single,rented,no,Civil_engineer,Durg,Chhattisgarh,10,11,0
121637,496449,44,12,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,10,0
86435,9643150,24,13,single,rented,no,Comedian,Indore,Madhya_Pradesh,6,14,0
102958,8802134,69,5,single,rented,yes,Politician,Chennai,Tamil_Nadu,5,10,0
141650,8476529,41,14,single,owned,no,Scientist,Bhavnagar,Gujarat,4,10,0
246605,5715946,69,17,single,rented,no,Politician,Raipur,Chhattisgarh,7,14,0
33131,989292,45,4,single,rented,no,Design_Engineer,Surat,Gujarat,4,10,0
60812,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0
248861,619377,72,18,married,rented,yes,Statistician,Navi_Mumbai,Maharashtra,12,13,0
138563,7537350,52,12,single,rented,yes,Software_Developer,Karawal_Nagar,Delhi,11,13,0
30747,5069758,50,19,single,rented,yes,Consultant,Baranagar,West_Bengal,13,11,0
148098,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
62331,4613126,65,18,single,rented,yes,Consultant,Hyderabad,Telangana,6,11,0
225192,4197830,26,8,single,rented,no,Surgeon,Sirsa,Haryana,8,11,0
246819,242695,61,19,married,rented,yes,Web_designer,Amaravati,Andhra_Pradesh,12,14,0
205786,6602095,62,15,single,rented,no,Surveyor,Sri_Ganganagar,Rajasthan,8,14,0
49800,6406640,67,20,single,rented,no,Consultant,Hosur,Tamil_Nadu,8,10,0
59968,117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
155427,5550769,59,5,married,rented,no,Technical_writer,Visakhapatnam[4],Andhra_Pradesh,5,11,0
29321,8681228,48,14,married,rented,no,Technical_writer,Jodhpur,Rajasthan,9,14,0
197811,5074140,61,18,single,rented,no,Analyst,Rourkela,Odisha,14,12,0
163797,9747887,40,19,single,rented,no,Web_designer,Aurangabad,Maharashtra,4,14,0
212106,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
13511,5190632,59,6,single,rented,no,Flight_attendant,Kochi,Kerala,6,10,1
3044,1171826,44,8,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,8,11,1
175874,4181786,51,12,single,norent_noown,yes,Statistician,Korba,Chhattisgarh,4,13,0
80410,7462954,29,2,single,rented,yes,Web_designer,Munger,Bihar,2,11,0
227595,4556905,68,2,married,rented,yes,Web_designer,Bhopal,Madhya_Pradesh,2,10,0
176117,8724013,79,19,single,rented,no,Economist,Morena,Madhya_Pradesh,13,12,0
12740,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0
152569,5288986,47,3,single,rented,no,Comedian,Miryalaguda,Telangana,3,12,0
23814,7060513,70,14,single,rented,yes,Designer,Burhanpur,Madhya_Pradesh,11,10,0
98796,6670038,37,13,single,rented,no,Artist,Amaravati,Andhra_Pradesh,5,14,0
51147,6101750,64,4,single,rented,yes,Psychologist,Bhubaneswar,Odisha,4,11,1
202530,1360053,47,9,single,rented,no,Software_Developer,Kharagpur,West_Bengal,4,11,0
140874,1700810,79,1,single,rented,no,Financial_Analyst,Bardhaman,West_Bengal,1,12,0
171625,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
44693,2744667,27,17,single,rented,no,Fashion_Designer,Nagercoil,Tamil_Nadu,12,11,0
66000,3835379,71,8,married,rented,no,Chef,Ahmednagar,Maharashtra,8,12,0
73196,6472266,21,2,single,rented,yes,Mechanical_engineer,Hospet,Karnataka,2,11,1
81888,8105018,74,12,single,rented,yes,Civil_servant,Serampore,West_Bengal,11,10,0
46611,1744080,41,14,single,rented,yes,Civil_engineer,Nagaon,Assam,12,13,0
65321,5965932,74,3,single,rented,no,Army_officer,Giridih,Jharkhand,3,13,1
60878,7693539,71,6,single,rented,no,Computer_hardware_engineer,Giridih,Jharkhand,5,11,0
30527,5505572,45,1,married,rented,yes,Flight_attendant,Aligarh,Uttar_Pradesh,1,12,0
225131,4266230,73,16,single,rented,yes,Designer,Shahjahanpur,Uttar_Pradesh,11,14,1
113200,521887,63,20,single,rented,yes,Engineer,Khandwa,Madhya_Pradesh,9,14,0
103844,9055375,75,12,single,rented,no,Design_Engineer,Mangalore,Karnataka,5,12,0
145695,1210918,64,8,single,rented,yes,Petroleum_Engineer,Durg,Chhattisgarh,5,12,0
95241,4850136,35,17,single,rented,yes,Army_officer,Barasat,West_Bengal,7,14,0
69164,5160725,46,16,single,rented,no,Hotel_Manager,Loni,Uttar_Pradesh,3,11,0
44638,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
106602,5953603,29,11,single,rented,yes,Mechanical_engineer,Nagpur,Maharashtra,7,10,0
245754,5385111,64,0,single,rented,no,Technical_writer,Bijapur,Karnataka,0,13,0
216976,9895674,44,15,single,rented,no,Architect,Sirsa,Haryana,9,13,1
45657,9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
186499,7037465,60,0,single,rented,no,Comedian,Fatehpur,Uttar_Pradesh,0,14,0
50904,4485772,52,20,single,rented,no,Microbiologist,Nangloi_Jat,Delhi,6,10,0
126833,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,0
214452,9531730,62,18,single,rented,no,Computer_operator,Barasat,West_Bengal,14,12,0
151096,3559810,32,7,single,rented,no,Economist,Kishanganj[35],Bihar,7,14,0
122275,4850136,35,17,single,rented,yes,Army_officer,Barasat,West_Bengal,7,14,0
187634,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
173084,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
26138,6548891,30,5,single,rented,no,Psychologist,Sri_Ganganagar,Rajasthan,5,12,0
53703,5384780,55,12,single,rented,yes,Flight_attendant,Ratlam,Madhya_Pradesh,5,12,1
44735,9464294,42,9,single,rented,no,Computer_hardware_engineer,Rewa,Madhya_Pradesh,5,10,0
109439,4358383,67,11,single,rented,yes,Drafter,Pune,Maharashtra,6,13,0
29772,7201729,22,19,single,rented,no,Technical_writer,Vijayawada,Andhra_Pradesh,4,12,0
22261,1868963,73,16,single,rented,yes,Computer_hardware_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
31761,9085689,26,1,single,rented,no,Secretary,Nanded,Maharashtra,1,13,0
50191,1955543,22,6,married,rented,yes,Police_officer,Kollam,Kerala,6,14,0
230762,5641127,55,18,single,rented,yes,Drafter,Pondicherry,Puducherry,9,13,0
234528,9891249,61,3,single,rented,no,Web_designer,Katni,Madhya_Pradesh,3,13,1
204587,298328,46,6,single,rented,no,Engineer,Dehri[30],Bihar,5,12,0
195178,143036,29,4,single,rented,no,Secretary,Lucknow,Uttar_Pradesh,4,14,0
214834,6672263,75,8,married,rented,yes,Army_officer,Nizamabad,Telangana,8,13,0
110229,6117194,23,9,single,rented,yes,Civil_servant,Begusarai,Bihar,9,14,0
27673,8030487,62,3,single,rented,no,Computer_operator,Junagadh,Gujarat,3,13,0
146741,4508919,59,6,single,rented,yes,Artist,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
211198,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0
14709,3323452,76,18,single,rented,yes,Psychologist,Mehsana,Gujarat,14,13,0
206394,3261320,73,9,single,rented,no,Psychologist,Motihari[34],Bihar,8,10,0
163236,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
50375,9165973,37,14,single,norent_noown,yes,Dentist,Arrah,Bihar,11,11,0
204218,2363864,59,9,single,rented,no,Police_officer,Chittoor[28],Andhra_Pradesh,4,10,0
9708,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
125879,7296341,60,13,single,rented,no,Graphic_Designer,Kirari_Suleman_Nagar,Delhi,4,13,0
223683,399058,34,11,single,norent_noown,no,Software_Developer,Jabalpur,Madhya_Pradesh,10,13,0
167778,9304920,44,6,single,rented,no,Physician,Dharmavaram,Andhra_Pradesh,6,11,0
70642,549476,47,1,single,rented,no,Fashion_Designer,Dhule,Maharashtra,1,10,1
215580,2009387,53,18,single,rented,no,Drafter,Durgapur,West_Bengal,12,13,0
28840,9074439,41,15,single,rented,no,Chartered_Accountant,Bhagalpur,Bihar,7,10,0
138345,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
217766,3871156,23,15,single,rented,no,Librarian,Jamshedpur,Jharkhand,9,12,0
187762,7053218,61,0,single,norent_noown,no,Surveyor,Uluberia,West_Bengal,0,12,0
47128,1265890,57,0,single,rented,no,Technician,Uluberia,West_Bengal,0,14,0
204275,7556052,57,16,single,owned,yes,Police_officer,Gorakhpur,Uttar_Pradesh,3,13,0
93938,3478269,28,2,single,rented,no,Software_Developer,Gopalpur,West_Bengal,2,13,0
179915,4545563,69,0,single,rented,yes,Design_Engineer,Gorakhpur,Uttar_Pradesh,0,11,0
139431,8162148,35,18,married,rented,no,Petroleum_Engineer,Dharmavaram,Andhra_Pradesh,11,13,0
134767,8817647,55,10,single,rented,yes,Army_officer,Kurnool[18],Andhra_Pradesh,10,13,0
23794,5652178,61,13,single,rented,no,Computer_hardware_engineer,Raurkela_Industrial_Township,Odisha,13,14,0
156372,7275614,27,2,single,rented,no,Librarian,Jhansi,Uttar_Pradesh,2,14,0
49942,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
179905,1028915,44,13,single,rented,yes,Official,Dewas,Madhya_Pradesh,6,13,0
224818,8943276,33,11,single,rented,yes,Comedian,Firozabad,Uttar_Pradesh,6,12,0
86272,9777823,61,13,single,rented,no,Politician,Patna,Bihar,8,11,0
36930,4161972,41,16,single,owned,no,Civil_engineer,Hajipur[31],Bihar,9,11,0
246914,4277959,69,18,single,rented,no,Hotel_Manager,Gaya,Bihar,3,13,0
134210,2596508,51,18,married,rented,no,Aviator,Latur,Maharashtra,4,14,0
128009,6360531,50,14,single,rented,yes,Drafter,North_Dumdum,West_Bengal,8,13,0
215435,635224,69,7,single,rented,yes,Technician,Vijayawada,Andhra_Pradesh,7,12,0
37566,4226060,49,2,single,rented,no,Hotel_Manager,Sikar,Rajasthan,2,11,1
76245,3159546,75,5,married,rented,no,Librarian,Karawal_Nagar,Delhi,3,13,0
187509,8296594,22,13,single,rented,no,Analyst,Jaunpur,Uttar_Pradesh,13,13,1
218744,2896249,57,1,married,rented,no,Official,Bulandshahr,Uttar_Pradesh,1,11,1
186819,9173092,30,19,single,rented,no,Psychologist,Chapra,Bihar,9,11,0
111052,1629140,33,7,single,rented,no,Analyst,Allahabad,Uttar_Pradesh[5],7,13,0
29762,8526672,32,18,single,rented,no,Financial_Analyst,Anand,Gujarat,6,14,0
77177,8803601,78,4,single,rented,no,Statistician,Bijapur,Karnataka,4,11,0
101183,2814526,31,18,single,rented,no,Air_traffic_controller,Mahbubnagar,Telangana,6,13,0
94233,2286483,22,3,single,rented,yes,Physician,Gandhinagar,Gujarat,3,12,0
103353,2979441,44,7,married,rented,yes,Aviator,Mathura,Uttar_Pradesh,7,12,0
32864,5623318,31,13,single,rented,yes,Fashion_Designer,Thane,Maharashtra,13,11,0
33459,7876459,73,3,single,rented,yes,Design_Engineer,Visakhapatnam[4],Andhra_Pradesh,3,12,0
221953,3235564,50,8,single,rented,yes,Technical_writer,Nizamabad,Telangana,3,10,0
25531,3831317,48,6,single,rented,no,Computer_hardware_engineer,Jaunpur,Uttar_Pradesh,6,13,0
249787,5487740,65,0,single,owned,no,Architect,Maheshtala,West_Bengal,0,11,0
196257,5340166,30,1,single,rented,yes,Engineer,Siliguri,West_Bengal,1,11,0
240658,7485024,64,12,single,rented,no,Magistrate,Indore,Madhya_Pradesh,12,11,0
138583,1827312,59,7,married,rented,no,Mechanical_engineer,Kozhikode,Kerala,7,12,0
96429,6600394,66,10,single,rented,no,Chartered_Accountant,Pondicherry,Puducherry,5,10,0
7714,5545217,52,12,married,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,9,13,0
163409,6580482,48,11,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,10,0
91712,6243139,37,18,single,rented,no,Civil_servant,Nagercoil,Tamil_Nadu,9,10,1
131057,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,0
84557,5726991,78,8,single,rented,no,Scientist,Kamarhati,West_Bengal,8,10,0
184400,1223133,68,6,single,norent_noown,no,Chartered_Accountant,Kozhikode,Kerala,6,10,0
236724,3037700,71,3,single,rented,yes,Chef,Bidhannagar,West_Bengal,3,11,0
69493,8072596,52,1,single,rented,yes,Computer_operator,Delhi_city,Delhi,1,13,0
151889,7109627,74,20,single,norent_noown,yes,Politician,Muzaffarnagar,Uttar_Pradesh,14,14,0
160672,1270796,27,12,single,rented,yes,Chemical_engineer,Nellore[14][15],Andhra_Pradesh,6,10,0
114834,924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0
74826,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
114205,8631895,27,12,married,rented,no,Secretary,Giridih,Jharkhand,7,14,0
22073,8837967,35,14,single,rented,yes,Economist,Deoghar,Jharkhand,10,14,0
140134,1955424,28,7,single,rented,no,Software_Developer,Farrukhabad,Uttar_Pradesh,6,10,0
242858,5988871,56,7,single,owned,no,Technical_writer,Danapur,Bihar,3,14,0
145752,8964846,23,12,single,rented,no,Architect,Karimnagar,Telangana,5,13,0
11926,6396717,38,19,single,rented,no,Police_officer,Tirunelveli,Tamil_Nadu,9,12,0
16973,1288371,51,2,single,rented,no,Air_traffic_controller,Guwahati,Assam,2,10,0
178042,4094969,61,13,single,rented,no,Physician,Rajkot,Gujarat,4,11,1
149886,1309803,55,9,single,rented,no,Artist,Shahjahanpur,Uttar_Pradesh,9,12,0
133117,1920309,60,14,single,rented,no,Physician,Bhiwandi,Maharashtra,4,13,0
212260,1545384,35,14,single,rented,no,Analyst,Saharsa[29],Bihar,14,11,0
41235,6475776,35,4,single,norent_noown,no,Surveyor,Ambarnath,Maharashtra,4,11,0
128295,529939,48,18,single,rented,no,Chemical_engineer,Mathura,Uttar_Pradesh,6,13,0
159082,1951248,40,12,single,rented,no,Chemical_engineer,Ratlam,Madhya_Pradesh,12,14,0
73234,5537804,77,2,single,rented,no,Technology_specialist,Kota[6],Rajasthan,2,13,0
112168,8752516,33,2,married,owned,no,Architect,Thanjavur,Tamil_Nadu,2,10,0
214564,5854256,70,2,single,rented,no,Computer_hardware_engineer,Bhusawal,Maharashtra,2,11,0
131993,1752625,41,8,single,rented,no,Artist,Fatehpur,Uttar_Pradesh,3,10,0
155443,5443970,35,4,single,rented,no,Architect,Thiruvananthapuram,Kerala,4,10,1
110979,9380612,21,12,single,owned,yes,Air_traffic_controller,Satara,Maharashtra,4,13,0
90163,8475172,57,12,married,rented,yes,Mechanical_engineer,Tadepalligudem,Andhra_Pradesh,3,11,0
126846,147127,79,0,single,rented,yes,Computer_operator,Sri_Ganganagar,Rajasthan,0,12,0
241945,1011564,57,9,single,rented,no,Geologist,Chennai,Tamil_Nadu,6,12,0
213429,3455508,34,6,single,rented,no,Official,Thrissur,Kerala,6,10,0
223894,7483579,41,1,single,rented,no,Physician,Aizawl,Mizoram,1,10,0
28252,7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
64121,912294,62,12,single,rented,yes,Official,Meerut,Uttar_Pradesh,7,12,0
207107,1026262,79,12,married,owned,yes,Physician,Giridih,Jharkhand,12,10,0
79759,1873712,49,12,single,rented,no,Scientist,Davanagere,Karnataka,4,13,0
211876,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
115746,6547688,27,5,single,rented,yes,Army_officer,Mango,Jharkhand,4,12,1
20042,9508705,70,12,single,rented,no,Petroleum_Engineer,Danapur,Bihar,12,14,0
62120,4750625,21,8,single,rented,yes,Statistician,Maheshtala,West_Bengal,4,13,0
193531,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
89912,6370366,59,2,single,rented,yes,Graphic_Designer,Yamunanagar,Haryana,2,13,0
175359,7613756,41,15,single,rented,no,Official,Malda,West_Bengal,10,13,0
209303,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1
3402,8800769,29,4,single,rented,no,Microbiologist,Vasai-Virar,Maharashtra,4,12,1
29237,265272,75,20,single,rented,no,Mechanical_engineer,Delhi_city,Delhi,6,14,0
179997,9398593,25,6,single,rented,no,Analyst,Begusarai,Bihar,6,12,0
70739,9407809,66,3,single,rented,no,Army_officer,Ongole,Andhra_Pradesh,3,13,1
207671,7075033,21,1,single,rented,no,Technician,Malegaon,Maharashtra,1,12,0
18892,5360758,50,15,married,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,6,11,0
30865,9738992,35,17,single,rented,yes,Surveyor,Aurangabad,Maharashtra,13,12,0
213793,6821441,27,13,single,rented,no,Software_Developer,Silchar,Assam,7,11,0
31778,8786954,54,19,single,rented,no,Chef,Pallavaram,Tamil_Nadu,7,10,0
187582,6625727,65,3,single,rented,no,Petroleum_Engineer,Shimoga,Karnataka,3,13,0
241968,654938,73,3,single,rented,no,Analyst,Nandyal,Andhra_Pradesh,3,10,0
38883,6357644,37,5,single,rented,no,Surgeon,Raebareli,Uttar_Pradesh,5,12,0
137439,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13,0
132216,4939745,39,6,single,rented,yes,Architect,Aizawl,Mizoram,3,11,0
33881,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0
29038,3940063,35,18,single,rented,no,Design_Engineer,Tezpur,Assam,3,10,0
